direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl
LONG,2023-01-02 09:25:00+05:30,3257.2039499999996,307,2023-01-02 09:35:00+05:30,3246.5502,CROSS_DOWN,-3669.401249999844
LONG,2023-01-02 10:10:00+05:30,3261.258,305,2023-01-02 10:20:00+05:30,3252.2445,CROSS_DOWN,-3146.1075000000064
SHORT,2023-01-02 10:35:00+05:30,3240.1566000000003,306,2023-01-02 10:45:00+05:30,3242.9396999999994,CROSS_UP,-1248.3385999997536
LONG,2023-01-02 11:45:00+05:30,3253.6003499999997,304,2023-01-02 11:55:00+05:30,3247.49925,CROSS_DOWN,-2250.0043999999575
SHORT,2023-01-02 14:25:00+05:30,3246.5502,304,2023-01-02 14:35:00+05:30,3255.4521999999993,CROSS_UP,-3101.437999999737
LONG,2023-01-02 14:55:00+05:30,3257.5543,302,2023-01-02 15:10:00+05:30,3256.19055,CROSS_DOWN,-805.6724999999944
SHORT,2023-01-04 09:20:00+05:30,3291.2055,299,2023-01-04 09:30:00+05:30,3304.3009999999995,CROSS_UP,-4309.854499999835
LONG,2023-01-04 12:50:00+05:30,3303.7504499999995,297,2023-01-04 13:00:00+05:30,3297.34935,CROSS_DOWN,-2293.6066999998775
SHORT,2023-01-05 09:20:00+05:30,3315.93075,295,2023-01-05 09:30:00+05:30,3336.5331999999994,CROSS_UP,-6470.092749999825
SHORT,2023-01-05 10:05:00+05:30,3311.83485,293,2023-01-05 10:15:00+05:30,3322.4190999999996,CROSS_UP,-3490.595249999833
LONG,2023-01-05 10:20:00+05:30,3324.2209,291,2023-01-05 10:30:00+05:30,3317.42925,CROSS_DOWN,-2363.9401499999017
SHORT,2023-01-05 11:50:00+05:30,3308.33835,292,2023-01-05 12:00:00+05:30,3316.36305,CROSS_UP,-2731.042399999982
LONG,2023-01-05 15:00:00+05:30,3312.6593499999994,291,2023-01-05 15:10:00+05:30,3307.689,CROSS_DOWN,-1832.911849999883
SHORT,2023-01-06 09:25:00+05:30,3273.6231000000002,293,2023-01-06 09:35:00+05:30,3284.83155,CROSS_UP,-3669.5558499998915
LONG,2023-01-09 09:20:00+05:30,3257.1038499999995,294,2023-01-09 09:30:00+05:30,3290.3064,CROSS_DOWN,9374.049700000127
