date,open,high,low,close,volume
2025-04-24 00:00:00+05:30,3401.1,3412.5,3387.7,3401.6,2252175
2025-04-25 00:00:00+05:30,3420.0,3477.8,3405.0,3448.0,2742991
2025-04-28 00:00:00+05:30,3435.0,3457.8,3405.0,3443.5,1593296
2025-04-29 00:00:00+05:30,3455.0,3495.0,3430.4,3472.5,1578332
2025-04-30 00:00:00+05:30,3472.0,3509.9,3366.0,3453.7,2809332
2025-05-02 00:00:00+05:30,3472.0,3491.5,3420.0,3444.7,2115624
2025-05-05 00:00:00+05:30,3450.0,3504.5,3446.4,3454.3,1284443
2025-05-06 00:00:00+05:30,3460.0,3473.0,3437.0,3460.0,1324763
2025-05-07 00:00:00+05:30,3420.6,3459.5,3420.6,3445.1,1477128
2025-05-08 00:00:00+05:30,3448.0,3477.0,3428.7,3448.9,2543591
2025-05-09 00:00:00+05:30,3399.0,3446.2,3398.1,3440.3,2531757
2025-05-12 00:00:00+05:30,3505.0,3630.5,3502.2,3620.4,2228678
2025-05-13 00:00:00+05:30,3620.4,3623.0,3510.5,3515.0,3062887
2025-05-14 00:00:00+05:30,3521.0,3561.0,3508.6,3548.7,2119499
2025-05-15 00:00:00+05:30,3564.0,3600.0,3514.1,3579.9,3548330
2025-05-16 00:00:00+05:30,3593.9,3593.9,3546.1,3561.3,1666727
2025-05-19 00:00:00+05:30,3550.0,3550.0,3503.7,3518.8,2537377
2025-05-20 00:00:00+05:30,3531.8,3558.0,3494.0,3498.3,2038374
2025-05-21 00:00:00+05:30,3508.0,3537.0,3498.3,3525.8,1440153
2025-05-22 00:00:00+05:30,3495.0,3497.8,3451.3,3477.0,2034383
2025-05-23 00:00:00+05:30,3477.0,3535.0,3465.6,3514.6,1274331
2025-05-26 00:00:00+05:30,3521.0,3545.0,3510.1,3537.3,967470
2025-05-27 00:00:00+05:30,3532.0,3540.0,3483.1,3498.7,2467680
2025-05-28 00:00:00+05:30,3520.0,3529.0,3493.0,3497.7,1222933
2025-05-29 00:00:00+05:30,3504.7,3532.5,3486.5,3498.1,3188072
2025-05-30 00:00:00+05:30,3490.0,3506.7,3453.1,3463.4,3404365
2025-06-02 00:00:00+05:30,3450.0,3460.0,3418.6,3449.8,1877585
2025-06-03 00:00:00+05:30,3446.0,3473.5,3400.5,3405.2,2848125
2025-06-04 00:00:00+05:30,3389.0,3394.8,3370.0,3380.9,2544807
2025-06-05 00:00:00+05:30,3409.0,3409.0,3363.7,3371.1,3584683
2025-06-06 00:00:00+05:30,3371.1,3390.9,3358.7,3384.2,2070390
2025-06-09 00:00:00+05:30,3400.0,3434.0,3390.9,3421.9,1718678
2025-06-10 00:00:00+05:30,3440.0,3485.8,3423.2,3462.9,2419874
2025-06-11 00:00:00+05:30,3470.0,3489.0,3449.1,3471.9,2847013
2025-06-12 00:00:00+05:30,3471.9,3474.7,3423.2,3434.2,4060134
2025-06-13 00:00:00+05:30,3393.2,3450.5,3393.2,3445.7,2178493
2025-06-16 00:00:00+05:30,3440.0,3509.0,3426.2,3496.3,1934088
2025-06-17 00:00:00+05:30,3510.0,3520.0,3488.1,3515.3,2111940
2025-06-18 00:00:00+05:30,3519.1,3538.0,3443.1,3451.4,2696327
2025-06-19 00:00:00+05:30,3450.0,3451.0,3413.0,3424.0,2672768
2025-06-20 00:00:00+05:30,3425.0,3446.3,3410.9,3435.7,2351248
2025-06-23 00:00:00+05:30,3415.0,3425.0,3370.0,3393.6,3123421
2025-06-24 00:00:00+05:30,3434.6,3442.1,3382.0,3390.4,3403048
2025-06-25 00:00:00+05:30,3407.3,3450.0,3400.0,3444.8,1757699
2025-06-26 00:00:00+05:30,3444.8,3451.4,3415.3,3441.8,2879106
2025-06-27 00:00:00+05:30,3455.0,3466.4,3431.0,3441.1,1778433
2025-06-30 00:00:00+05:30,3439.9,3464.9,3430.0,3462.0,1468351
2025-07-01 00:00:00+05:30,3455.0,3485.0,3413.5,3429.7,2375183
2025-07-02 00:00:00+05:30,3487.2,3489.9,3420.0,3423.3,3090585
2025-07-03 00:00:00+05:30,3430.0,3435.3,3397.6,3400.8,2531870
2025-07-04 00:00:00+05:30,3408.0,3427.0,3390.1,3419.8,1109320
2025-07-07 00:00:00+05:30,3418.3,3426.1,3408.4,3411.7,1639174
2025-07-08 00:00:00+05:30,3405.0,3425.0,3393.4,3406.2,2325242
2025-07-09 00:00:00+05:30,3410.0,3414.0,3367.0,3383.8,2034938
2025-07-10 00:00:00+05:30,3380.0,3399.0,3356.0,3382.0,3035012
2025-07-11 00:00:00+05:30,3299.9,3335.0,3261.1,3266.0,7635550
2025-07-14 00:00:00+05:30,3266.0,3272.0,3200.0,3222.7,3924009
2025-07-15 00:00:00+05:30,3206.0,3259.4,3206.0,3252.3,2590889
2025-07-16 00:00:00+05:30,3227.0,3244.9,3220.6,3233.1,2540733
2025-07-17 00:00:00+05:30,3224.1,3242.0,3204.1,3209.2,2947640
2025-07-18 00:00:00+05:30,3225.0,3228.8,3187.0,3189.9,3432645
2025-07-21 00:00:00+05:30,3190.0,3197.6,3152.0,3158.2,3844346
2025-07-22 00:00:00+05:30,3159.6,3180.1,3154.6,3159.6,3198036
2025-07-23 00:00:00+05:30,3159.6,3182.0,3157.6,3179.1,1922875
2025-07-24 00:00:00+05:30,3165.1,3173.7,3140.0,3148.0,2934778
2025-07-25 00:00:00+05:30,3140.0,3156.9,3125.6,3135.8,2568917
2025-07-28 00:00:00+05:30,3110.0,3118.0,3069.9,3079.3,3374473
2025-07-29 00:00:00+05:30,3060.0,3074.0,3041.2,3056.0,4785312
2025-07-30 00:00:00+05:30,3060.0,3069.0,3047.2,3053.6,2880121
2025-07-31 00:00:00+05:30,3041.7,3059.8,3015.0,3036.8,2968371
